date,ticker,side,size,price,value,comm
2020-11-10,DIS,SELL,-62,136.68124005253568,7320.018100266592,8.474236883257213
2020-11-10,GS,BUY,4,189.20511972199353,756.8204788879741,0.7568204788879741
2020-11-10,HD,BUY,13,238.72383521421926,3103.4098577848504,3.103409857784851
2020-11-10,HON,SELL,-23,167.09364883313302,2824.219151660617,3.8431539231620593
2020-11-10,IBM,SELL,-32,89.48256012384162,2893.0946050542893,2.863441923962932
2020-11-10,INTC,BUY,210,41.06327381063168,8623.287500232653,8.623287500232651
2020-11-10,JNJ,BUY,11,126.26306197294508,1388.893681702396,1.3888936817023958
2020-11-10,JPM,SELL,-27,102.0291450772757,2238.4069155360594,2.754786917086444
2020-11-10,KO,SELL,-80,44.54786510573694,3170.966618751141,3.563829208458955
2020-11-10,MCD,BUY,14,190.3658556640974,2665.121979297364,2.6651219792973637
2020-11-10,MMM,BUY,55,113.4396279734555,6239.179538540053,6.239179538540053
2020-11-10,MRK,BUY,9,65.60571196200526,590.4514076580473,0.5904514076580474
2020-11-10,MSFT,BUY,20,204.91875858168606,4098.375171633721,4.098375171633721
2020-11-10,NKE,SELL,-5,120.00630126816245,502.15744802865095,0.6000315063408123
2020-11-10,PG,BUY,19,120.15717138207071,2282.9862562593435,2.2829862562593433
2020-11-10,TRV,SELL,-10,121.08299411090056,1021.8029302458477,1.2108299411090055
2020-11-10,UNH,BUY,13,318.6662971134574,4142.661862474946,4.142661862474947
2020-11-10,VZ,SELL,-6,43.24064480710471,234.9616485005213,0.25944386884262827
2020-11-10,WMT,BUY,26,44.451746233827095,1155.7454020795044,1.1557454020795046
2020-11-12,INTC,SELL,-57,41.68183549235167,2752.5138958435628,2.3758646230640452
2020-11-12,JPM,SELL,-10,97.83844298176444,829.0395983466886,0.9783844298176445
2020-11-12,MMM,SELL,-42,115.35694750412824,4559.713659909449,4.844991795173386
2020-11-12,MSFT,SELL,-4,207.3002925965501,792.2641767434059,0.8292011703862003
2020-11-12,NKE,BUY,27,116.95811725563746,3157.8691659022115,3.1578691659022113
2020-11-13,AAPL,BUY,17,116.11157041448207,1973.8966970461952,1.9738966970461953
2020-11-13,CRM,BUY,11,249.30619038545854,2742.368094240044,2.7423680942400437
2020-11-13,CVX,SELL,-14,64.00430777160557,928.7172625367125,0.896060308802478
2020-11-16,AAPL,BUY,10,115.60604888249199,1156.06048882492,1.15606048882492
2020-11-16,CVX,SELL,-37,68.01887888650869,2454.4670509898833,2.5166985188008213
2020-11-16,GS,SELL,-21,196.2869049413166,3738.1594625143202,4.122025003767649
2020-11-16,IBM,BUY,7,90.80795362452814,635.6556753716969,0.635655675371697
2020-11-16,INTC,BUY,20,41.642136426861036,832.8427285372208,0.8328427285372207
2020-11-16,JPM,BUY,3,102.51417490469447,307.5425247140834,0.30754252471408344
2020-11-17,DIS,BUY,16,141.14823342587215,2258.3717348139544,2.2583717348139545
2020-11-17,NKE,BUY,2,120.52354641452948,241.04709282905895,0.24104709282905895
2020-11-18,CRM,BUY,3,252.8164341909057,758.4493025727171,0.7584493025727171
2020-11-18,CVX,SELL,-9,69.92409469039127,597.0325259164581,0.6293168522135215
