date,equity
2016-09-21,1085440.592633766
2016-09-22,1092179.574478724
2016-09-23,1087597.76223796
2016-09-26,1084387.8446894896
2016-09-27,1085941.9500409006
2016-09-28,1095498.7548447638
2016-09-29,1089742.300697904
2016-09-30,1092281.9003453888
2016-10-03,1089450.2772443998
2016-10-04,1079766.6202118178
2016-10-05,1081697.6754927565
2016-10-06,1080657.3203053935
2016-10-07,1079020.9568716376
2016-10-10,1083945.120706033
2016-10-11,1074632.1538132513
2016-10-12,1075800.1677719161
2016-10-13,1075252.2199480385
2016-10-14,1071728.2555664196
2016-10-17,1071637.4655164797
2016-10-18,1078024.6277718837
2016-10-19,1082088.5989798876
2016-10-20,1080638.8227979147
2016-10-21,1079742.0391048905
2016-10-24,1080965.2278358906
2016-10-25,1080389.6356756708
2016-10-26,1075150.9103812461
2016-10-27,1067734.1525361885
2016-10-28,1066146.0034659517
2016-10-31,1068804.302856998
2016-11-01,1063232.4163736396
2016-11-02,1057586.6308846176
2016-11-03,1054693.7675442472
2016-11-04,1053464.5849001722
2016-11-07,1069409.000476225
2016-11-08,1071827.5462597543
2016-11-09,1065782.994667952
2016-11-10,1064550.05937819
2016-11-11,1058995.5959339743
2016-11-14,1060329.3125047327
2016-11-15,1068058.0689335
2016-11-16,1066503.9381436317
2016-11-17,1062745.8791165983
2016-11-18,1060625.733862741
2016-11-21,1065807.853207395
2016-11-22,1071103.5090397918
2016-11-23,1067074.6685588162
2016-11-25,1068349.8562904908
2016-11-28,1069931.3354880235
2016-11-29,1071000.6951637655
2016-11-30,1069570.9128455552
2016-12-01,1063020.6502239872
2016-12-02,1067090.684968537
2016-12-05,1070997.6134635888
2016-12-06,1073061.8246379395
2016-12-07,1083194.3357993292
2016-12-08,1083616.6794477368
2016-12-09,1080836.5048418317
2016-12-12,1081358.049786142
2016-12-13,1085325.7227493774
2016-12-14,1072218.3562679742
2016-12-15,1071595.7238408315
2016-12-16,1073369.5136276246
2016-12-19,1076987.2696839266
2016-12-20,1076527.7062409644
2016-12-21,1075456.2274233676
2016-12-22,1073647.779110223
2016-12-23,1075538.8720355514
2016-12-27,1076723.010707125
2016-12-28,1076419.7913406931
2016-12-29,1081851.793332129
2016-12-30,1081276.1759914437
2017-01-03,1086888.702922716
2017-01-04,1091542.0775810627
2017-01-05,1097281.9736857775
2017-01-06,1095498.2916129115
2017-01-09,1094513.551876538
2017-01-10,1093725.802155727
2017-01-11,1097431.4127119407
2017-01-12,1097840.9692385627
2017-01-13,1097278.073656764
2017-01-17,1101148.8196256245
2017-01-18,1097590.7766827976
2017-01-19,1093501.821697438
2017-01-20,1095910.9453839227
2017-01-23,1099780.5957940728
2017-01-24,1102153.0388563615
2017-01-25,1103327.8567423264
2017-01-26,1102026.2165177406
2017-01-27,1100352.518566317
2017-01-30,1095047.5542174093
2017-01-31,1098498.043923684
2017-02-01,1095931.2096512318
2017-02-02,1099037.111009494
2017-02-03,1103195.7408166726
2017-02-06,1104147.3920214577
2017-02-07,1102451.2253263837
2017-02-08,1107314.698138106
2017-02-09,1108259.0851000645
2017-02-10,1112490.7880374938
2017-02-13,1113396.441426431
2017-02-14,1113448.9925242895
2017-02-15,1114816.484337369
