,PPO,MinVariance,DJIA
2021-01-06,1188705.7554932842,1156622.915759814,1197957.469867311
2021-01-07,1196305.6892691483,1156507.8668700187,1206184.8143314838
2021-01-08,1197907.8178143676,1159548.5984853401,1208393.4760162276
2021-01-11,1194101.906870305,1156562.1745933413,1204924.2181324733
2021-01-12,1196709.4824439934,1150575.4342872952,1207255.6760032498
2021-01-13,1197780.021788185,1147793.1899641105,1206936.3148469925
2021-01-14,1197993.1257636151,1144451.3559783692,1204257.0356408719
2021-01-15,1189740.6275153374,1144010.7340689374,1197369.1410452323
2021-01-19,1194860.3905474443,1145232.0789282196,1201886.720138916
2021-01-20,1204257.9238413866,1153184.451926893,1211906.6005226807
2021-01-21,1204925.1466569162,1150159.0020428584,1211425.889124455
2021-01-22,1195193.96104518,1149211.3928931644,1204469.234736142
2021-01-25,1193390.6693959762,1156995.536181532,1203032.2613206054
2021-01-26,1191151.969599094,1162130.9956251613,1202140.0536796926
2021-01-27,1166807.8786057667,1140198.6992362677,1177509.4003971522
2021-01-28,1179419.7850616276,1145095.897519104,1189174.0514506912
2021-01-29,1155763.8290686738,1123613.8229157077,1165053.5563650052
2021-02-01,1164711.6811069567,1123917.466222488,1173963.2620829588
2021-02-02,1182095.060076884,1130473.7332494995,1192442.7978860538
2021-02-03,1183033.9655354226,1127538.9417612553,1193846.3021309844
2021-02-04,1196941.1495598159,1133074.331316127,1206757.1295594631
2021-02-05,1201587.0954571657,1142748.792365743,1210346.8309211119
2021-02-08,1212329.681491414,1142334.4503720459,1219576.2772643773
2021-02-09,1210913.1541942996,1143659.3692891065,1219190.4331297735
2021-02-10,1210977.703818235,1142298.0575453457,1221598.4678557457
2021-02-11,1211500.3668772448,1141214.3085364252,1221322.5179593216
2021-02-12,1212870.4381113036,1142599.8879150788,1222398.9198792833
2021-02-16,1215515.6102592072,1138430.4417122505,1224899.3932669288
2021-02-17,1220142.041126338,1149963.356482929,1228407.0534189972
2021-02-18,1214613.90407918,1146694.867026295,1223756.5842624316
2021-02-19,1214256.8470896683,1133185.1342056026,1223794.6829555025
2021-02-22,1214818.696092555,1129912.921360746,1224858.1829276113
2021-02-23,1216389.2791179954,1127451.8280441398,1225466.699503389
2021-02-24,1231522.359849504,1128820.8087570872,1241962.1434081863
2021-02-25,1211094.2019329062,1121767.104772165,1220207.713771046
2021-02-26,1192925.4007867896,1099007.2798383909,1201958.591577836
2021-03-01,1216870.2410390477,1108351.7798412286,1225395.2075335232
2021-03-02,1210256.0343161838,1106340.3259940287,1219800.0881127145
2021-03-03,1205779.9352123071,1098500.5717354296,1215081.6181015847
2021-03-04,1193133.2963762667,1089101.2534901295,1201638.8509525242
2021-03-05,1216910.1713039177,1109345.2691474243,1223871.6392797527
2021-03-08,1226454.9704160849,1118623.2126725584,1235767.4628812857
2021-03-09,1228981.2003007443,1115885.3337318006,1236944.8794635523
2021-03-10,1245830.3560063958,1130847.1183760278,1254985.6731458479
2021-03-11,1250298.099211823,1128208.7172814074,1262313.0688003958
2021-03-12,1259668.8667599286,1131542.3613959218,1273700.3279751039
2021-03-15,1268417.264801327,1148340.394689242,1280493.4312009322
2021-03-16,1264076.8185615474,1150735.949776058,1275538.627862667
2021-03-17,1270278.6013188702,1155151.1925519197,1282899.1132187666
2021-03-18,1262250.2156508258,1151398.5756388167,1276951.1634710946
2021-03-19,1255990.8065321986,1147637.7362968079,1267845.6517210251
2021-03-22,1262203.7496038196,1155855.5676171887,1271856.8673083994
2021-03-23,1251049.3998979423,1154481.8111494114,1259886.8195598084
2021-03-24,1249479.4044826108,1155589.1372314752,1259766.7555509682
2021-03-25,1257347.1071547342,1157877.707400405,1267515.741325053
2021-03-26,1276340.1957264459,1175474.9398203318,1285133.7305868375
2021-03-29,1279625.6897852658,1184982.5015393412,1288960.903682785
2021-03-30,1273853.0337837867,1174176.3826165844,1284903.7723398176
2021-03-31,1270152.4748316815,1171569.2172704479,1281584.9359892625
2021-04-01,1276251.430729921,1172884.4873137602,1288255.2430290587
2021-04-05,1291212.2173764685,1188532.0929467971,1302787.2381521224
2021-04-06,1287678.736273897,1188437.8564700736,1299019.869379162
2021-04-07,1289259.437507205,1188753.0769222793,1299642.5022037665
2021-04-08,1290358.9542585802,1184802.8710278964,1301869.3784031258
2021-04-09,1299835.9761735194,1189931.8364573424,1313411.3091644433
2021-04-12,1295307.2630570023,1189857.3651957898,1311266.2464932317
2021-04-13,1292735.626863012,1185829.106312849,1308618.9185814993
2021-04-14,1292890.4623682534,1184942.3098961255,1310702.5072658837
2021-04-15,1301800.0231202897,1194645.7688544865,1322557.8794662084
2021-04-16,1308554.7526253692,1202333.9303253768,1328957.093813478
2021-04-19,1303968.7324058334,1200495.907379251,1324175.935514547
2021-04-20,1293939.6037950278,1205617.396834188,1314215.6317723368
2021-04-21,1304702.243720644,1209418.8488295595,1326494.946800336
2021-04-22,1291975.554267937,1198819.4229303098,1314005.7094913938
2021-04-23,1296771.129395039,1201427.8325834821,1322849.3117000554
2021-04-26,1293675.1127082896,1190833.6506372069,1320443.3261069776
2021-04-27,1292562.3842994433,1187494.1319824615,1320573.8634617217
2021-04-28,1285692.683632852,1176565.0228369008,1314179.809893593
2021-04-29,1293596.077829417,1182729.2216049894,1323504.8824385896
2021-04-30,1286453.734590368,1184769.172150652,1316296.488279529
2021-05-03,1295037.2461742691,1196736.726735822,1325559.3278995894
2021-05-04,1292936.6000053033,1196574.0993214129,1326328.73935447
2021-05-05,1296525.9313682218,1200115.8981733816,1330109.9208010137
2021-05-06,1308409.2496921348,1208930.5945906166,1342474.0851095964
2021-05-07,1317353.6085149322,1212762.8597387811,1351381.438119412
2021-05-10,1315984.07409639,1219678.9452133311,1350023.697842453
2021-05-11,1298425.8293043799,1207690.653028186,1331618.3861864158
2021-05-12,1275061.89456807,1190993.1809952043,1305136.9105375141
2021-05-13,1290237.0989256972,1204280.1260577436,1321992.9259378861
2021-05-14,1302801.1419299622,1210398.353029539,1336008.0842087367
2021-05-17,1300414.1394083367,1210656.675687273,1333896.566601942
2021-05-18,1290042.9268532093,1206636.1403359487,1323516.5700854678
2021-05-19,1283864.6708457407,1203551.580208482,1317119.784340147
2021-05-20,1292248.453766825,1210612.2540856174,1324429.2690553232
2021-05-21,1295295.5747279532,1208344.0622612042,1329235.6240994725
2021-05-24,1303312.0413319673,1210821.3880410194,1336468.6078532638
2021-05-25,1299840.4439853476,1206149.499462454,1333300.951974017
2021-05-26,1300755.2408159561,1205172.6872773515,1333712.4482167042
2021-05-27,1305182.5415942525,1201558.513396182,1339214.2941439198
2021-05-28,1306616.7416682628,1204812.5784565478,1341732.6025771261
2021-06-01,1307331.584021418,1195175.2402026423,1343514.5892570033
2021-06-02,1309728.259476338,1198439.3685780712,1344488.7622136858
2021-06-03,1308504.4546665717,1202593.726733733,1343581.8311734586
2021-06-04,1316404.3531898127,1208423.9102796933,1350551.0080405697
2021-06-07,1311439.2802487614,1202351.2418123998,1345649.0267946895
2021-06-08,1309850.30289024,1197570.684886851,1344467.0565837692
2021-06-09,1305405.2503590193,1198947.9238533797,1338534.2855982766
2021-06-10,1308277.2935261538,1210120.6267470063,1339276.375281234
2021-06-11,1309010.292819236,1210551.527671876,1339795.640735396
