,PPO,MinVariance,DJIA
2020-06-16,1700745.0975659094,1733792.0635330477,1474232.8753185342
2020-06-17,1689001.6799897826,1728869.1406145631,1464679.1722372873
2020-06-18,1690364.7615597195,1735228.2874364797,1462463.628735848
2020-06-19,1678218.2111537696,1735809.2908931845,1450764.038867132
2020-06-22,1683007.8688436744,1732555.8779527526,1459371.6811067446
2020-06-23,1686650.682804349,1731785.2248895504,1466725.392971747
2020-06-24,1643074.1663788597,1701445.3809032468,1426902.5619761304
2020-06-25,1662183.7388727523,1711947.1505548302,1443706.2585133703
2020-06-26,1618054.1694862414,1675720.4269872762,1402768.1534322742
2020-06-29,1652689.8847159485,1698726.6836069939,1435306.162614913
2020-06-30,1668701.8592943884,1718678.3044489853,1447479.1114738516
2020-07-01,1668836.9505756719,1735413.0402898854,1443110.233611752
2020-07-02,1675066.7695678794,1742766.9558026935,1448291.0064748982
2020-07-06,1701600.211510121,1758863.9013555874,1474067.385861286
2020-07-07,1678331.44902575,1757810.9022951745,1451813.7085946419
2020-07-08,1688298.3722606858,1756621.6866919242,1461744.7188765642
2020-07-09,1667536.5704702311,1743794.7442033954,1441490.715011931
2020-07-10,1691592.8725741627,1756448.5745755322,1462194.5303927248
2020-07-13,1688335.5290517118,1756408.8826373043,1462783.3267674213
2020-07-14,1720649.0834071336,1784994.851067475,1494005.7440503472
2020-07-15,1735015.0994694415,1790472.133858208,1506763.5464511164
2020-07-16,1728522.4460547199,1793047.958982225,1499171.5122439745
2020-07-17,1728969.914737787,1801922.2274395213,1495652.095818286
2020-07-20,1728977.637317589,1798080.0307667786,1496152.287976627
2020-07-21,1741126.9718229882,1802323.710501561,1505098.137657657
2020-07-22,1749308.4378074433,1815316.3703762577,1514375.2948225895
2020-07-23,1732847.1194846586,1806797.9481620225,1494551.9359254611
2020-07-24,1713871.8483139582,1804664.2144553391,1484321.4893919725
2020-07-27,1719794.0382380642,1819206.3624568256,1490763.42115665
2020-07-28,1708680.3456576408,1810643.6453770786,1479240.3825818347
2020-07-29,1715655.1291866798,1807340.7861520099,1488228.8367624478
2020-07-30,1698943.4264408143,1800094.0136356805,1475560.1861937107
2020-07-31,1698630.6778032843,1797381.565019044,1481990.3989829244
2020-08-03,1712838.5075906815,1807438.9959954913,1495228.7889008378
2020-08-04,1719505.5172735495,1816662.0121488152,1504429.170348013
2020-08-05,1741814.9825253335,1822742.0428236064,1525348.1986894242
2020-08-06,1749585.4344991853,1827225.751318842,1535748.0775130275
2020-08-07,1756020.6943519597,1835552.963570194,1538355.6043152553
2020-08-10,1776971.2100521023,1841248.6849981847,1558428.4569143106
2020-08-11,1772057.478291744,1832350.6598472751,1552566.8882429213
2020-08-12,1787589.803354743,1855190.2753003298,1568824.9405207234
2020-08-13,1777634.5839323073,1859394.8188494872,1564332.1919927418
2020-08-14,1779529.1570709925,1861174.72679819,1566255.5277695362
2020-08-17,1773851.5509177886,1872601.3237915304,1561426.871785975
2020-08-18,1771832.1495440041,1880892.2689730953,1557678.771054043
2020-08-19,1765099.418251291,1873338.7756288531,1552901.700467149
2020-08-20,1766092.2718838186,1872983.6293277014,1555528.8319105732
2020-08-21,1770873.623427894,1877896.6658730665,1566216.8661028198
2020-08-24,1795209.066635555,1888519.6894126656,1587420.8736419543
2020-08-25,1800731.988657556,1900829.8945530427,1584055.1181749152
2020-08-26,1824500.0620906719,1928738.2607195172,1588736.3560185316
2020-08-27,1839928.4874054473,1939743.521525905,1597728.0958932
2020-08-28,1850001.9806868953,1957793.8713287236,1606789.9305743799
2020-08-31,1838260.6449095611,1949586.7665067688,1594239.1268990901
2020-09-01,1850798.5311582133,1960265.7871904913,1606329.6048372427
2020-09-02,1881535.9166713376,2001216.5519282648,1631835.1335103447
2020-09-03,1833134.2007367355,1961101.8683274242,1586538.774311261
2020-09-04,1828037.4269454333,1953200.9515368617,1577599.1674489356
2020-09-08,1786332.247999617,1922118.1537908686,1542135.6858026586
2020-09-09,1811219.5121999965,1948429.0361173502,1566785.5102206443
2020-09-10,1785547.4613557025,1926928.619864691,1544024.8503612785
2020-09-11,1797138.698562341,1945824.3755655962,1551374.181300874
2020-09-14,1816480.4528606962,1960477.5302642062,1569749.6443509993
2020-09-15,1813934.8100768994,1965207.88219338,1569876.9102340718
2020-09-16,1817983.252644407,1967570.5279890958,1571939.4499156727
2020-09-17,1809167.837209846,1964082.3665824244,1564627.137795766
2020-09-18,1792150.9329083455,1955755.2772724736,1550913.1984249258
2020-09-21,1760026.8577728255,1920137.60440285,1522330.1791765636
2020-09-22,1769151.1793486685,1934043.3391354945,1530207.7401971044
2020-09-23,1735688.9411769542,1918091.9277841921,1500765.1833838946
2020-09-24,1738322.6238167337,1922327.580637393,1503698.4319901308
