date,ticker,side,quantity,price
2018-09-05,CRM,SELL,-2,150.91766748046877
2018-09-05,CSCO,SELL,-20,38.03238115692139
2018-09-05,HD,SELL,-7,170.42376343536378
2018-09-05,INTC,SELL,-9,40.99675668716431
2018-09-05,JPM,SELL,-1,93.0316545677185
2018-09-05,KO,SELL,-32,35.24609341812134
2018-09-05,MMM,SELL,-1,133.71399334716799
2018-09-05,MSFT,SELL,-3,103.78259354782104
2018-09-05,TRV,SELL,-13,111.8709850730896
2018-09-05,AMGN,BUY,3,155.443970375061
2018-09-05,CVX,BUY,10,85.76600610351562
2018-09-05,DIS,BUY,8,106.13978795400111
2018-09-05,HON,BUY,8,122.80216934967041
2018-09-05,JNJ,BUY,14,108.6290172843933
2018-09-05,MRK,BUY,7,51.12883456993103
2018-09-05,NKE,BUY,20,71.9999712524414
2018-09-05,VZ,BUY,28,34.721774208068844
2018-09-06,BA,SELL,-1,335.22268987226255
2018-09-06,CAT,SELL,-5,119.34894130706786
2018-09-06,CVX,SELL,-12,85.71630619812011
2018-09-06,KO,SELL,-64,35.73430591583252
2018-09-06,MCD,SELL,-3,137.04873566436768
2018-09-06,MMM,SELL,-7,135.78446028137208
2018-09-06,MRK,SELL,-45,51.75758188504264
2018-09-06,PG,SELL,-2,68.11654419708252
2018-09-06,TRV,SELL,-7,112.26044631195069
2018-09-06,VZ,SELL,-12,35.097913150787356
2018-09-06,WMT,SELL,-15,28.723488889694217
2018-09-06,AAPL,BUY,21,53.668426179885856
2018-09-06,AXP,BUY,8,95.38383446502685
2018-09-06,CRM,BUY,11,146.57237981414795
2018-09-06,CSCO,BUY,30,37.70353854560852
2018-09-06,HD,BUY,1,169.8206619644165
2018-09-06,INTC,BUY,11,40.83241009140014
2018-09-06,JNJ,BUY,4,110.36747305297851
2018-09-06,JPM,BUY,20,92.67183919143676
2018-09-06,MSFT,BUY,15,100.89194297790527
2018-09-07,BA,SELL,-2,339.58912318420414
2018-09-07,CAT,SELL,-3,120.1808768157959
2018-09-07,DIS,SELL,-16,105.55063761138916
2018-09-07,HD,SELL,-2,171.09691912078858
2018-09-07,HON,SELL,-15,126.03769578170777
2018-09-07,JNJ,SELL,-38,111.07681906127932
2018-09-07,MCD,SELL,-1,137.46847808074952
2018-09-07,MMM,SELL,-2,136.36772563171388
2018-09-07,NKE,SELL,-4,72.65088935470581
2018-09-07,TRV,SELL,-6,112.24350227355957
2018-09-07,UNH,SELL,-2,237.72200666046143
2018-09-07,VZ,SELL,-13,35.4044118938446
2018-09-07,AAPL,BUY,4,52.776588729858396
2018-09-07,AMGN,BUY,2,154.9856877593994
2018-09-07,AXP,BUY,1,95.13110654067992
2018-09-07,CSCO,BUY,24,37.71151906585693
2018-09-07,CVX,BUY,7,83.13969360351562
2018-09-07,GS,BUY,3,197.50458673095702
2018-09-07,INTC,BUY,45,40.438799840927125
2018-09-07,JPM,BUY,9,92.2755382347107
2018-09-07,KO,BUY,42,36.07747796630859
2018-09-07,MRK,BUY,56,52.204834642410276
2018-09-07,MSFT,BUY,13,101.05530031499721
2018-09-07,PG,BUY,5,67.25872822734472
2018-09-10,AMGN,SELL,-1,155.09773172434694
2018-09-10,AXP,SELL,-5,96.13003036096897
2018-09-10,CAT,SELL,-2,120.34287323408462
2018-09-10,CRM,SELL,-6,148.17924550628663
2018-09-10,CVX,SELL,-2,82.60249217987061
2018-09-10,DIS,SELL,-14,106.2303055419922
2018-09-10,HD,SELL,-2,173.04484373776626
2018-09-10,HON,SELL,-2,125.41641005517945
2018-09-10,JNJ,SELL,-7,111.44200045394898
2018-09-10,JPM,SELL,-7,92.36103057479859
2018-09-10,MCD,SELL,-2,137.95731537722202
2018-09-10,NKE,SELL,-3,73.42859507307148
2018-09-10,VZ,SELL,-1,35.2263924414953
2018-09-10,AAPL,BUY,2,52.35077778625488
2018-09-10,BA,BUY,4,338.0031150970459
2018-09-10,CSCO,BUY,7,37.528051065444934
2018-09-10,INTC,BUY,36,39.745708259582514
2018-09-10,KO,BUY,3,36.03805625724792
2018-09-10,MMM,BUY,8,136.3951135482788
2018-09-10,MRK,BUY,21,52.42304901123047
2018-09-10,MSFT,BUY,6,100.63154367828368
2018-09-10,PG,BUY,2,67.05495695114135
2018-09-10,TRV,BUY,2,110.38257069811596
2018-09-10,WMT,BUY,4,28.517135353088378
2018-09-11,AMGN,SELL,-11,159.8431036529541
2018-09-11,AXP,SELL,-7,96.74018755722047
2018-09-11,CAT,SELL,-3,120.58831154632567
2018-09-11,CRM,SELL,-2,149.05595841979982
2018-09-11,CSCO,SELL,-11,37.50647923088074
2018-09-11,HD,SELL,-7,175.84680076324625
2018-09-11,INTC,SELL,-10,39.577765914916995
2018-09-11,KO,SELL,-29,36.2697741317749
2018-09-11,MCD,SELL,-3,138.5851679916382
2018-09-11,MRK,SELL,-14,52.28795274734497
2018-09-11,MSFT,SELL,-9,101.6179430770874
2018-09-11,NKE,SELL,-16,74.63100298530927
2018-09-11,PG,SELL,-4,67.37232573318482
2018-09-11,WMT,SELL,-21,28.806723999977116
2018-09-11,AAPL,BUY,13,51.64819812583923
2018-09-11,BA,BUY,6,330.8226773071289
2018-09-11,CVX,BUY,15,82.59855250167847
2018-09-11,DIS,BUY,10,105.93865296965517
2018-09-11,GS,BUY,1,194.99008577020734
2018-09-11,HON,BUY,5,125.67142399978636
2018-09-11,JNJ,BUY,16,111.4641514892578
2018-09-11,TRV,BUY,9,108.77543750381469
2018-09-11,UNH,BUY,7,229.20571685028077
2018-09-12,AAPL,SELL,-19,52.90107986831665
2018-09-12,AXP,SELL,-2,97.65989348983766
2018-09-12,BA,SELL,-5,333.7693111572266
2018-09-12,CRM,SELL,-2,150.55321051788331
2018-09-12,CSCO,SELL,-15,37.47461955833435
2018-09-12,CVX,SELL,-9,83.48035001654532
2018-09-12,HD,SELL,-3,177.71175885009765
2018-09-12,IBM,SELL,-1,100.57076032638551
2018-09-12,JNJ,SELL,-9,112.50459243511094
2018-09-12,JPM,SELL,-5,92.44994483566285
2018-09-12,MRK,SELL,-29,51.98319446847096
2018-09-12,NKE,SELL,-2,74.66597170257569
2018-09-12,VZ,SELL,-13,35.68482734107971
2018-09-12,AMGN,BUY,6,157.60893170928955
2018-09-12,CAT,BUY,2,120.69198392486572
2018-09-12,GS,BUY,4,193.8748736114502
2018-09-12,HON,BUY,2,125.43294727706909
2018-09-12,INTC,BUY,74,38.44511245536804
2018-09-12,KO,BUY,39,36.27453307914734
2018-09-12,MCD,BUY,2,138.34564276885985
2018-09-12,MMM,BUY,1,135.88822265624998
2018-09-12,MSFT,BUY,4,103.44935049819945
2018-09-12,PG,BUY,7,67.13682312011719
2018-09-12,TRV,BUY,2,108.98853380584717
2018-09-12,WMT,BUY,13,28.758169200897214
2018-09-13,BA,SELL,-7,342.6897461652176
2018-09-13,CAT,SELL,-6,122.74652954706188
2018-09-13,CRM,SELL,-5,153.56541242023818
2018-09-13,CSCO,SELL,-17,37.36306113815308
2018-09-13,CVX,SELL,-6,83.46023265075684
2018-09-13,MRK,SELL,-30,52.513452581405645
2018-09-13,MSFT,SELL,-6,104.21559156975668
2018-09-13,PG,SELL,-8,67.96930187606812
2018-09-13,UNH,SELL,-1,232.34588298160023
2018-09-13,VZ,SELL,-4,35.8478622379303
2018-09-13,AAPL,BUY,13,52.29636827087403
2018-09-13,AXP,BUY,2,97.36948408126831
2018-09-13,DIS,BUY,7,104.88963021469115
2018-09-13,GS,BUY,3,192.13999781799316
2018-09-13,HD,BUY,3,175.79690862704615
2018-09-13,HON,BUY,9,126.0714575958252
2018-09-13,INTC,BUY,6,38.44511245536804
2018-09-13,JNJ,BUY,8,113.21073662567139
2018-09-13,JPM,BUY,8,91.45063257980347
2018-09-13,MMM,BUY,8,132.63505574798583
2018-09-13,TRV,BUY,4,108.17016217803955
2018-09-13,WMT,BUY,16,28.440425215955646
2018-09-14,AAPL,SELL,-12,53.50606668281555
2018-09-14,AMGN,SELL,-1,160.1825487136841
2018-09-14,CRM,SELL,-3,155.8133049850464
2018-09-14,CSCO,SELL,-20,37.64194384384155
2018-09-14,IBM,SELL,-3,102.25965087127686
2018-09-14,INTC,SELL,-49,38.953760904312134
2018-09-14,JPM,SELL,-10,91.71471693038941
2018-09-14,MMM,SELL,-6,134.00243852996826
2018-09-14,MRK,SELL,-86,53.24261052513123
2018-09-14,MSFT,SELL,-6,104.89742281723024
2018-09-14,TRV,SELL,-1,109.7141736984253
2018-09-14,AXP,BUY,1,98.07347970199585
2018-09-14,CVX,BUY,11,83.91170875167846
2018-09-14,DIS,BUY,8,106.04911469650268
2018-09-14,GS,BUY,2,192.291578086853
2018-09-14,HD,BUY,6,174.2294356842041
2018-09-14,HON,BUY,3,127.47147213363648
2018-09-14,JNJ,BUY,12,113.64127252578733
2018-09-14,KO,BUY,59,36.4320290851593
2018-09-14,MCD,BUY,9,136.47990323638916
2018-09-14,NKE,BUY,1,75.50046940612792
2018-09-14,PG,BUY,3,68.31566542053223
2018-09-14,VZ,BUY,15,35.86414885139465
2018-09-14,WMT,BUY,36,28.208422419794008
2018-09-17,AXP,SELL,-4,98.78696181488037
2018-09-17,BA,SELL,-2,347.8354557189942
2018-09-17,CSCO,SELL,-6,37.769439725875856
2018-09-17,INTC,SELL,-31,38.92810845375061
2018-09-17,JPM,SELL,-8,91.69857357788086
2018-09-17,MMM,SELL,-1,133.25243225097657
2018-09-17,MRK,SELL,-43,52.96259160804749
2018-09-17,MSFT,SELL,-14,105.32479843902588
2018-09-17,TRV,SELL,-5,110.7191031112671
2018-09-17,AAPL,BUY,10,52.714738729611575
2018-09-17,AMGN,BUY,3,158.48594165039063
2018-09-17,CAT,BUY,2,123.13079427337645
2018-09-17,CRM,BUY,1,155.28886356353757
2018-09-17,CVX,BUY,7,84.6909525489807
2018-09-17,DIS,BUY,22,104.69798323059081
2018-09-17,HD,BUY,1,173.91332922363281
2018-09-17,HON,BUY,5,127.00992250442505
2018-09-17,IBM,BUY,1,101.93586067199706
2018-09-17,JNJ,BUY,22,113.31632680892943
2018-09-17,MCD,BUY,4,134.24458206173136
2018-09-17,VZ,BUY,9,35.60955079078674
2018-09-17,WMT,BUY,9,28.148132660865784
2018-09-18,CAT,SELL,-4,124.2328851527282
2018-09-18,CVX,SELL,-4,85.08130787855418
2018-09-18,DIS,SELL,-3,104.68906909942628
2018-09-18,HON,SELL,-4,127.37481832885743
2018-09-18,JPM,SELL,-2,91.97328509140016
2018-09-18,KO,SELL,-27,36.7847600402832
2018-09-18,MMM,SELL,-4,134.31011542510987
2018-09-18,MRK,SELL,-19,53.295589241027834
2018-09-18,PG,SELL,-7,68.90164339447021
2018-09-18,AAPL,BUY,33,51.54173775672912
2018-09-18,CRM,BUY,5,152.75477549743653
2018-09-18,CSCO,BUY,10,37.57591510391235
2018-09-18,GS,BUY,1,191.92100104522703
2018-09-18,IBM,BUY,1,101.6678357963562
2018-09-18,INTC,BUY,7,38.864374105453486
2018-09-18,MCD,BUY,6,132.89983650970458
2018-09-18,MSFT,BUY,1,104.28629372406006
2018-09-19,AAPL,SELL,-3,51.575304183959965
2018-09-19,AMGN,SELL,-1,159.716839302063
2018-09-19,BA,SELL,-1,351.4897555847168
2018-09-19,CAT,SELL,-6,126.86582652042483
2018-09-19,CSCO,SELL,-10,37.817240673065186
2018-09-19,HD,SELL,-1,175.35990802001953
2018-09-19,INTC,SELL,-11,39.406800415039065
2018-09-19,JNJ,SELL,-12,114.05518753051759
2018-09-19,JPM,SELL,-4,92.5042685769891
2018-09-19,MMM,SELL,-2,135.72410999180113
2018-09-19,NKE,SELL,-12,77.04249890899659
2018-09-19,TRV,SELL,-4,111.93326400448832
2018-09-19,WMT,SELL,-10,28.369715364456177
2018-09-19,KO,BUY,46,36.511532775878905
2018-09-19,MCD,BUY,3,132.58890536499024
2018-09-19,MRK,BUY,49,53.34891149139405
2018-09-19,MSFT,BUY,4,105.28138177871703
2018-09-19,PG,BUY,4,68.76591790008544
2018-09-19,UNH,BUY,2,232.3473167724609
2018-09-19,VZ,BUY,9,35.50512085533142
2018-09-20,BA,SELL,-1,353.6871359530582
2018-09-20,CAT,SELL,-9,131.18894103403764
2018-09-20,CVX,SELL,-16,86.14153903198243
2018-09-20,DIS,SELL,-5,105.29694872960326
2018-09-20,GS,SELL,-6,198.67684711011756
2018-09-20,HON,SELL,-4,127.41323600006105
2018-09-20,JNJ,SELL,-3,114.08787268515239
2018-09-20,JPM,SELL,-16,95.4465632354417
2018-09-20,KO,SELL,-2,36.668091371567385
2018-09-20,MCD,SELL,-1,133.8665956520379
2018-09-20,TRV,SELL,-1,113.40730321288535
2018-09-20,AAPL,BUY,17,51.65765948867798
2018-09-20,CRM,BUY,8,150.7629811477661
2018-09-20,CSCO,BUY,14,37.71151906585693
2018-09-20,INTC,BUY,12,39.48901488304138
2018-09-20,MRK,BUY,2,53.015580694198604
2018-09-20,MSFT,BUY,16,103.87713080978394
2018-09-20,NKE,BUY,9,76.36881565475464
2018-09-20,PG,BUY,4,68.76591790008544
2018-09-20,VZ,BUY,33,34.92412676811218
2018-09-20,WMT,BUY,12,28.341563907623293
2018-09-21,AMGN,SELL,-1,161.895391204834
2018-09-21,CAT,SELL,-5,132.43066926574707
2018-09-21,CRM,SELL,-3,153.17340550231935
2018-09-21,DIS,SELL,-23,106.8525452308655
2018-09-21,HON,SELL,-6,127.98189073944093
2018-09-21,IBM,SELL,-2,103.77001896667481
2018-09-21,JNJ,SELL,-15,115.22380764007569
2018-09-21,KO,SELL,-79,37.03888630104065
2018-09-21,MCD,SELL,-1,136.50412243131896
2018-09-21,NKE,SELL,-2,77.1419059677124
2018-09-21,PG,SELL,-6,69.9752613230214
2018-09-21,TRV,SELL,-1,114.24478994750977
2018-09-21,AAPL,BUY,13,52.050338487625126
2018-09-21,BA,BUY,1,355.5961662597656
2018-09-21,CSCO,BUY,16,38.070432563781736
2018-09-21,HD,BUY,2,175.56868224334715
2018-09-21,INTC,BUY,14,40.38746650886535
2018-09-21,JPM,BUY,14,95.93908173751831
2018-09-21,MMM,BUY,9,138.1275467147827
2018-09-21,MRK,BUY,42,53.62164224052429
2018-09-21,MSFT,BUY,11,105.6161667022705
2018-09-24,BA,SELL,-1,359.8521494445801
2018-09-24,CSCO,SELL,-9,38.693755321502685
2018-09-24,CVX,SELL,-16,87.67024963294361
2018-09-24,HON,SELL,-5,128.59664973449708
2018-09-24,JNJ,SELL,-8,115.95423905563355
2018-09-24,MCD,SELL,-9,138.778232421875
2018-09-24,MRK,SELL,-34,53.81021293449402
2018-09-24,VZ,SELL,-6,35.48920071601868
2018-09-24,AAPL,BUY,5,51.48969835281372
2018-09-24,AMGN,BUY,1,162.0573675842285
2018-09-24,AXP,BUY,4,99.99108212131533
2018-09-24,CRM,BUY,1,153.34636447906493
2018-09-24,DIS,BUY,6,105.79039470291137
2018-09-24,GS,BUY,2,198.19511737060546
2018-09-24,IBM,BUY,1,103.85626097083137
2018-09-24,INTC,BUY,4,39.925405454635616
2018-09-24,JPM,BUY,11,95.308280960083
2018-09-24,KO,BUY,35,36.97000717535319
2018-09-24,MMM,BUY,1,138.44337858202903
2018-09-24,MSFT,BUY,10,106.2578600692749
2018-09-24,UNH,BUY,1,235.33008487701414
2018-09-24,WMT,BUY,11,28.537960656166078
2018-09-25,AAPL,SELL,-11,52.177934694290165
2018-09-25,AMGN,SELL,-4,163.56098560333254
2018-09-25,CRM,SELL,-8,156.40434842681884
2018-09-25,CVX,SELL,-11,88.65819746482056
2018-09-25,DIS,SELL,-9,107.95341968917847
2018-09-25,INTC,SELL,-27,40.09920306396484
2018-09-25,MRK,SELL,-35,53.56804739570618
2018-09-25,MSFT,SELL,-7,106.532553024292
2018-09-25,UNH,SELL,-1,235.70319540405274
2018-09-25,AXP,BUY,2,99.14753330612182
2018-09-25,BA,BUY,3,356.10905685424797
2018-09-25,CAT,BUY,4,130.8636168823242
2018-09-25,GS,BUY,2,196.14028797912596
2018-09-25,HD,BUY,5,173.01491576385496
2018-09-25,HON,BUY,4,127.27916869354247
2018-09-25,IBM,BUY,2,103.10413861083983
2018-09-25,JNJ,BUY,13,114.11243236541749
2018-09-25,JPM,BUY,1,94.3944026184082
2018-09-25,KO,BUY,10,36.622821149826045
2018-09-25,MCD,BUY,2,137.24467446899413
2018-09-25,MMM,BUY,3,136.99830500793456
2018-09-25,NKE,BUY,8,76.22408237457275
2018-09-25,PG,BUY,9,68.98696800613403
2018-09-25,TRV,BUY,2,113.23387288284302
2018-09-25,VZ,BUY,16,34.95025524330139
2018-09-25,WMT,BUY,10,28.246333897590638
2018-09-26,AAPL,SELL,-7,52.50878953933716
2018-09-26,AMGN,SELL,-1,162.968935585022
2018-09-26,AXP,SELL,-2,99.0664850692749
2018-09-26,CAT,SELL,-1,130.80931848144533
2018-09-26,CRM,SELL,-2,156.49297291564943
2018-09-26,CVX,SELL,-5,88.92380809020996
2018-09-26,DIS,SELL,-2,109.19506526217823
2018-09-26,HON,SELL,-3,127.22881135177613
2018-09-26,KO,SELL,-22,36.27651133155823
2018-09-26,MCD,SELL,-8,139.71015453338623
2018-09-26,MRK,SELL,-11,53.46965453910828
2018-09-26,MSFT,SELL,-7,106.32814935684205
2018-09-26,NKE,SELL,-7,76.61779224014283
2018-09-26,WMT,SELL,-13,28.271617999076845
2018-09-26,BA,BUY,5,355.3736734771728
2018-09-26,CSCO,BUY,21,38.660670467376704
2018-09-26,IBM,BUY,2,102.33444395828246
2018-09-26,INTC,BUY,12,39.283666288375855
2018-09-26,JNJ,BUY,11,112.62580380249022
2018-09-26,JPM,BUY,5,94.12753799057006
2018-09-26,MMM,BUY,8,135.15676274871825
2018-09-26,PG,BUY,7,68.04552614593506
2018-09-26,TRV,BUY,3,111.92104486083984
2018-09-26,UNH,BUY,1,232.54145981597898
2018-09-26,VZ,BUY,7,34.63038179397583
2018-09-27,AMGN,SELL,-1,163.35055152515307
2018-09-27,CSCO,SELL,-9,38.574228170394896
2018-09-27,DIS,SELL,-7,110.28921104812623
2018-09-27,HD,SELL,-1,172.4514661178589
2018-09-27,IBM,SELL,-11,104.08581710433963
2018-09-27,INTC,SELL,-28,39.11007802181479
2018-09-27,KO,SELL,-47,36.41151459693909
2018-09-27,MMM,SELL,-1,135.29727723693847
2018-09-27,MRK,SELL,-60,53.22746993637085
2018-09-27,MSFT,SELL,-2,106.14896063005388
2018-09-27,PG,SELL,-3,68.09201270675659
2018-09-27,VZ,SELL,-8,34.67832997381568
2018-09-27,AAPL,BUY,31,52.14261253738403
2018-09-27,AXP,BUY,7,97.48682177352904
2018-09-27,BA,BUY,2,353.24461875915523
2018-09-27,CVX,BUY,15,87.98823940658569
2018-09-27,GS,BUY,2,192.7547459564209
2018-09-27,HON,BUY,4,127.5099740409851
2018-09-27,JNJ,BUY,13,112.23589184188842
2018-09-27,JPM,BUY,19,93.01959293746948
2018-09-27,NKE,BUY,6,75.70852015686035
2018-09-27,TRV,BUY,5,110.39509763717652
2018-09-28,AAPL,SELL,-11,53.161032072067265
2018-09-28,AMGN,SELL,-3,164.88704343414307
2018-09-28,CRM,SELL,-3,158.02964926147462
2018-09-28,DIS,SELL,-2,111.08376596450806
2018-09-28,INTC,SELL,-36,39.21874599075318
2018-09-28,MRK,SELL,-56,53.522637067794804
2018-09-28,NKE,SELL,-4,76.3919225654602
2018-09-28,VZ,SELL,-7,34.94792943382264
2018-09-28,AXP,BUY,3,97.31180313525734
2018-09-28,BA,BUY,2,355.52844442749023
2018-09-28,CAT,BUY,3,129.56352868652343
2018-09-28,CSCO,BUY,1,38.54901188278198
2018-09-28,GS,BUY,3,191.41260238892312
2018-09-28,HD,BUY,1,172.0582914505005
2018-09-28,HON,BUY,4,127.20223357772825
2018-09-28,IBM,BUY,1,104.11434805297851
2018-09-28,JNJ,BUY,2,112.2846298828125
2018-09-28,JPM,BUY,6,92.34259584281386
2018-09-28,KO,BUY,25,36.57512885856628
2018-09-28,MSFT,BUY,3,106.39733406829833
2018-09-28,PG,BUY,6,67.83265120697021
2018-09-28,TRV,BUY,3,110.07118240356446
2018-09-28,WMT,BUY,19,28.011246319770816
2018-10-01,AAPL,SELL,-5,53.51865093552065
2018-10-01,BA,SELL,-1,362.7113644986912
2018-10-01,CSCO,SELL,-13,38.800798196662384
2018-10-01,INTC,SELL,-78,40.42403370094299
2018-10-01,MCD,SELL,-2,140.448951210022
2018-10-01,MMM,SELL,-7,135.51888933928123
2018-10-01,MRK,SELL,-21,53.68914160346985
2018-10-01,MSFT,SELL,-4,106.64162895341143
2018-10-01,UNH,SELL,-1,235.52120059641322
2018-10-01,AMGN,BUY,3,163.7877855834961
2018-10-01,AXP,BUY,8,96.11490507888793
2018-10-01,CAT,BUY,1,129.58052021026612
2018-10-01,CRM,BUY,2,156.80732260894774
2018-10-01,CVX,BUY,7,88.22632683563232
2018-10-01,DIS,BUY,6,112.05732054519653
2018-10-01,GS,BUY,5,188.8470771560669
2018-10-01,HON,BUY,5,128.00225497055052
2018-10-01,IBM,BUY,2,103.91506022644042
2018-10-01,JNJ,BUY,8,112.24402884292601
2018-10-01,JPM,BUY,9,91.25655060195922
2018-10-01,KO,BUY,21,36.71822863197326
2018-10-01,VZ,BUY,7,34.852328802108765
2018-10-01,WMT,BUY,8,27.94577819252014
2018-10-02,AXP,SELL,-3,97.29019012832642
2018-10-02,BA,SELL,-6,369.5776004486084
2018-10-02,CSCO,SELL,-9,38.94076310348511
2018-10-02,IBM,SELL,-1,105.04008216476441
2018-10-02,JPM,SELL,-8,91.69857357788086
2018-10-02,MMM,SELL,-11,136.0255128527124
2018-10-02,MRK,SELL,-34,54.135661243438726
2018-10-02,MSFT,SELL,-2,107.40585730361938
2018-10-02,UNH,SELL,-1,237.23717229461667
2018-10-02,AAPL,BUY,4,53.76067733001709
2018-10-02,AMGN,BUY,2,163.4875561981201
2018-10-02,CAT,BUY,3,129.40207104492185
2018-10-02,CRM,BUY,1,157.2709966308743
2018-10-02,CVX,BUY,2,89.74871698379516
2018-10-02,DIS,BUY,14,111.38653701782225
2018-10-02,HD,BUY,2,172.69051963806152
2018-10-02,INTC,BUY,4,39.745708259582514
2018-10-02,JNJ,BUY,2,113.4788302001953
2018-10-02,KO,BUY,45,36.75002094841003
2018-10-02,MCD,BUY,3,140.068397026062
2018-10-02,NKE,BUY,6,76.39594408035278
2018-10-02,TRV,BUY,5,109.9433032493591
2018-10-03,CAT,SELL,-4,132.31859041287683
2018-10-03,CSCO,SELL,-10,39.11968603239812
2018-10-03,IBM,SELL,-1,105.55502994537355
2018-10-03,INTC,SELL,-71,41.53040516549787
2018-10-03,JPM,SELL,-13,92.5365999809977
2018-10-03,KO,SELL,-6,36.93565501403809
2018-10-03,MMM,SELL,-8,138.2715278930664
2018-10-03,PG,SELL,-5,68.99160998535157
2018-10-03,VZ,SELL,-13,35.48920071601868
2018-10-03,WMT,SELL,-6,28.286482160568237
2018-10-03,AAPL,BUY,3,54.238531494140624
2018-10-03,CRM,BUY,7,155.06205038452148
2018-10-03,CVX,BUY,19,90.00125407791137
2018-10-03,DIS,BUY,3,112.74726342773437
2018-10-03,HD,BUY,5,170.31975171661375
2018-10-03,HON,BUY,6,129.1224818572998
2018-10-03,JNJ,BUY,7,114.12060753250121
2018-10-03,MCD,BUY,5,138.81618431854247
2018-10-03,MSFT,BUY,1,107.08551367950439
2018-10-03,NKE,BUY,17,74.86729470062255
2018-10-04,AAPL,SELL,-41,54.843665828704836
2018-10-04,AXP,SELL,-1,97.78612733840943
2018-10-04,BA,SELL,-2,379.2547357788086
2018-10-04,CAT,SELL,-10,134.31530081939698
2018-10-04,CRM,SELL,-4,156.71955939483644
2018-10-04,GS,SELL,-1,191.63663191986086
2018-10-04,HON,SELL,-2,128.48848851013184
2018-10-04,INTC,SELL,-17,41.68059962272644
2018-10-04,JNJ,SELL,-4,112.82977210235596
2018-10-04,JPM,SELL,-10,92.96484106777909
2018-10-04,MSFT,SELL,-2,106.99705759429932
2018-10-04,UNH,SELL,-1,238.82402495574954
2018-10-04,AMGN,BUY,1,163.47967872619628
2018-10-04,CSCO,BUY,18,39.14339391192663
2018-10-04,DIS,BUY,15,112.02857387924193
2018-10-04,HD,BUY,1,169.4115351992263
2018-10-04,KO,BUY,36,36.46384048461914
2018-10-04,MCD,BUY,1,138.37921362304687
2018-10-04,MRK,BUY,40,54.03402360828412
2018-10-04,NKE,BUY,2,74.5677063140681
2018-10-04,PG,BUY,12,67.50420911247006
2018-10-04,WMT,BUY,20,27.993396059989927
2018-10-05,AXP,SELL,-2,97.49651544189453
2018-10-05,CVX,SELL,-9,90.06267318725587
2018-10-05,DIS,SELL,-2,111.16991213989259
2018-10-05,GS,SELL,-2,191.38424047851564
2018-10-05,JNJ,SELL,-7,113.0894383468628
2018-10-05,JPM,SELL,-1,93.78074577713014
2018-10-05,KO,SELL,-37,36.41151459693909
2018-10-05,MCD,SELL,-4,139.25917666828732
2018-10-05,TRV,SELL,-8,111.38336737060547
2018-10-05,VZ,SELL,-28,35.880473030090336
2018-10-05,WMT,SELL,-14,28.00702753639221
2018-10-05,AAPL,BUY,12,53.93337487220763
2018-10-05,AMGN,BUY,4,160.76952305603027
2018-10-05,CRM,BUY,6,152.73503601837157
2018-10-05,HD,BUY,6,165.41190351104734
2018-10-05,HON,BUY,2,128.0959373474121
2018-10-05,IBM,BUY,3,103.98380490875245
2018-10-05,INTC,BUY,10,41.18324002075195
2018-10-05,MSFT,BUY,9,104.89078282928466
2018-10-05,NKE,BUY,16,72.52458645629882
2018-10-05,PG,BUY,5,67.06314738464356
2018-10-08,AAPL,SELL,-5,53.00506990051271
2018-10-08,AMGN,SELL,-3,161.04294288635253
2018-10-08,AXP,SELL,-3,97.03503060150148
2018-10-08,CRM,SELL,-2,152.74986554718018
2018-10-08,HON,SELL,-4,127.47067949295045
2018-10-08,JNJ,SELL,-14,112.88656742095948
2018-10-08,JPM,SELL,-8,93.25191181564331
2018-10-08,MCD,SELL,-6,139.84441049194336
2018-10-08,MSFT,SELL,-1,104.1727868423462
2018-10-08,NKE,SELL,-5,72.39791074371338
2018-10-08,PG,SELL,-8,67.18421792984009
2018-10-08,TRV,SELL,-2,110.82130113220215
2018-10-08,UNH,SELL,-2,237.3252629928589
2018-10-08,VZ,SELL,-11,35.82830262565613
2018-10-08,BA,BUY,2,373.9924447631836
2018-10-08,CAT,BUY,6,130.27731008148191
2018-10-08,CSCO,BUY,9,38.64902982330322
2018-10-08,CVX,BUY,1,90.42691235733032
2018-10-08,DIS,BUY,4,109.987491897583
2018-10-08,HD,BUY,1,163.35722678375242
2018-10-08,IBM,BUY,4,102.39319132587072
2018-10-08,INTC,BUY,32,40.24200807380676
2018-10-08,KO,BUY,27,36.47179047203064
2018-10-08,MRK,BUY,53,53.81102597808838
2018-10-09,AMGN,SELL,-2,162.26645191955566
2018-10-09,DIS,SELL,-7,111.13932935176787
2018-10-09,HD,SELL,-2,164.88095822143555
2018-10-09,HON,SELL,-4,128.08443953704835
2018-10-09,INTC,SELL,-12,40.20178617668152
2018-10-09,JNJ,SELL,-2,113.12191569137573
2018-10-09,JPM,SELL,-14,93.8214206199646
2018-10-09,KO,SELL,-4,36.91182507705689
2018-10-09,MCD,SELL,-2,140.95602010529907
2018-10-09,TRV,SELL,-5,112.12430683517456
2018-10-09,WMT,SELL,-25,28.31252316167663
2018-10-09,AAPL,BUY,6,52.93508468627929
2018-10-09,AXP,BUY,1,96.81195361009976
2018-10-09,BA,BUY,1,373.3150432434082
2018-10-09,CRM,BUY,15,146.57237981414795
2018-10-09,CSCO,BUY,20,38.15919915390015
2018-10-09,CVX,BUY,6,90.07340317153928
2018-10-09,IBM,BUY,3,101.9055506009221
2018-10-09,MRK,BUY,1,54.13679608154297
