date,equity
2017-10-24,1429497.4849583018
2017-10-25,1425060.6983005416
2017-10-26,1430310.3884520044
2017-10-27,1434023.777006847
2017-10-30,1425711.1123513868
2017-10-31,1428936.970139511
2017-11-01,1432827.3850756846
2017-11-02,1435414.38046858
2017-11-03,1438156.938524566
2017-11-06,1437199.8099628054
2017-11-07,1438181.1783406797
2017-11-08,1440979.7742794377
2017-11-09,1436020.936222648
2017-11-10,1435213.2817907562
2017-11-13,1436827.0098127574
2017-11-14,1435946.2453519488
2017-11-15,1428720.1057379865
2017-11-16,1443790.372495528
2017-11-17,1439685.883605633
2017-11-20,1442970.2694742878
2017-11-21,1451493.763978487
2017-11-22,1448486.8247696229
2017-11-24,1449669.8871299166
2017-11-27,1452124.4326327618
2017-11-28,1466806.2392037893
2017-11-29,1472369.0348743505
2017-11-30,1488490.006101772
2017-12-01,1489821.2320111508
2017-12-04,1492834.0737162556
2017-12-05,1486542.3629023137
2017-12-06,1483302.383869386
2017-12-07,1483964.1038019247
2017-12-08,1491036.5405124575
2017-12-11,1497531.3735956512
2017-12-12,1502157.9530885566
2017-12-13,1507892.1346764227
2017-12-14,1502477.0770957742
2017-12-15,1513067.4005380664
2017-12-18,1520563.5405067808
2017-12-19,1519465.4457791706
2017-12-20,1517932.328562044
2017-12-21,1520033.47204472
2017-12-22,1517384.5928101705
2017-12-26,1517032.298596125
2017-12-27,1518075.196558413
2017-12-28,1520849.3498227345
2017-12-29,1513894.483596916
2018-01-02,1521777.189436028
2018-01-03,1524215.7825786215
2018-01-04,1532790.094829742
2018-01-05,1542326.701665413
2018-01-08,1542607.7428391816
2018-01-09,1545607.536079623
2018-01-10,1544813.235776923
2018-01-11,1555311.6411775711
2018-01-12,1568590.8395739237
2018-01-16,1568346.2446196638
2018-01-17,1585664.9097824749
2018-01-18,1582455.352865272
2018-01-19,1587604.1795403475
2018-01-22,1598105.790717206
2018-01-23,1598318.9551009324
2018-01-24,1600403.2352719635
2018-01-25,1604286.0049366823
2018-01-26,1625464.6716600293
2018-01-29,1616040.08715495
2018-01-30,1595023.9964924871
2018-01-31,1593678.717914598
2018-02-01,1594478.4344585552
2018-02-02,1560906.3537418651
2018-02-05,1495251.6192108446
2018-02-06,1522752.209873977
2018-02-07,1521667.7192821193
2018-02-08,1464563.7747685465
2018-02-09,1486989.8621248503
2018-02-12,1507746.4606885838
2018-02-13,1510118.627612024
2018-02-14,1525354.4904970287
2018-02-15,1546087.1281258035
2018-02-16,1547773.19090701
2018-02-20,1533633.3145312443
2018-02-21,1522021.070631356
2018-02-22,1526495.1152198596
2018-02-23,1549480.7628918367
2018-02-26,1572519.9938140286
2018-02-27,1553839.532628058
2018-02-28,1533340.5252227625
2018-03-01,1515736.671643806
2018-03-02,1517291.9611326903
2018-03-05,1533762.379137217
2018-03-06,1536200.6113625315
2018-03-07,1532785.768358009
2018-03-08,1539874.492079718
2018-03-09,1565400.4712270217
2018-03-12,1557959.2372826424
2018-03-13,1550203.022050806
2018-03-14,1540733.299883837
2018-03-15,1544351.886671038
2018-03-16,1547455.294977239
2018-03-19,1527907.2965631075
2018-03-20,1532945.9194615353
2018-03-21,1529880.466494152
2018-03-22,1492129.1587987717
2018-03-23,1466450.2472127182
2018-03-26,1506531.782235086
2018-03-27,1486359.314301783
2018-03-28,1484955.7043623044
2018-03-29,1500876.939224376
2018-04-02,1469946.25416625
2018-04-03,1491965.6049742284
2018-04-04,1509273.1203030816
2018-04-05,1521307.2509744589
2018-04-06,1489120.5556674246
2018-04-09,1496008.7149182404
2018-04-10,1520167.063948022
2018-04-11,1509844.472729771
2018-04-12,1525024.1255620532
2018-04-13,1519323.8822759101
2018-04-16,1530311.5761304977
2018-04-17,1546075.9900611942
2018-04-18,1542807.5553125092
2018-04-19,1538413.623826799
2018-04-20,1526752.827276043
2018-04-23,1528294.6791554494
2018-04-24,1509215.7034957106
2018-04-25,1510470.2545168938
2018-04-26,1522999.583884491
2018-04-27,1527317.5538881968
2018-04-30,1517115.1229333065
2018-05-01,1514911.354935225
2018-05-02,1503028.4756441966
2018-05-03,1502402.671588113
2018-05-04,1521220.6954425776
2018-05-07,1524946.8331049858
2018-05-08,1524795.997250379
2018-05-09,1533534.2201215934
2018-05-10,1546070.3413366515
2018-05-11,1553335.3602605278
2018-05-14,1554727.011857183
2018-05-15,1544215.905628875
2018-05-16,1550707.9540612518
2018-05-17,1546267.561342101
2018-05-18,1544481.999331618
2018-05-21,1557753.913254324
2018-05-22,1551878.1721359636
2018-05-23,1556427.8029658394
2018-05-24,1551931.789718304
2018-05-25,1548870.4308381327
2018-05-29,1528798.3390788273
2018-05-30,1548106.4052269906
2018-05-31,1533924.8944028008
2018-06-01,1549023.6924080949
2018-06-04,1559543.651595425
2018-06-05,1557108.673765018
2018-06-06,1574141.7801694972
2018-06-07,1579475.7886745539
2018-06-08,1583686.0482602036
2018-06-11,1583884.836110962
2018-06-12,1584829.8018514302
2018-06-13,1580013.717706794
2018-06-14,1580878.96456776
2018-06-15,1577860.8780913043
2018-06-18,1569207.7323271004
2018-06-19,1559422.6964539236
2018-06-20,1556683.3778068277
2018-06-21,1545716.1006422206
2018-06-22,1550079.1246582333
2018-06-25,1534994.674813079
2018-06-26,1535072.9850585149
2018-06-27,1524401.9156670403
2018-06-28,1534101.9384091767
2018-06-29,1541473.7425543356
2018-07-02,1544261.453855425
2018-07-03,1536868.6962832506
2018-07-05,1549367.8998516877
2018-07-06,1556864.9914279808
2018-07-09,1572939.8738724024
2018-07-10,1581890.8841351424
